Order_ID,Date,Customer,Product,Category,Region,Quantity,Unit_Price,Revenue
ORD2065,2025-06-07,Customer_11,Office Chair,Furniture,North,5,199.38,996.9
ORD1240,2025-06-07,Customer_07,Smartphone,Electronics,West,1,612.23,612.23
ORD2261,2025-06-07,Customer_07,Monitor,Electronics,East,4,324.65,1298.6
ORD2498,2025-06-08,Customer_08,Office Chair,Furniture,South,1,225.17,225.17
ORD2160,2025-06-08,Customer_13,Standing Desk,Furniture,East,7,472.18,3305.26
ORD2216,2025-06-08,Customer_15,Standing Desk,Furniture,East,5,511.32,2556.6
ORD1506,2025-06-08,Customer_26,Standing Desk,Furniture,West,3,506.31,1518.93
ORD2433,2025-06-08,Customer_04,Standing Desk,Furniture,South,2,455.94,911.88
ORD1423,2025-06-08,Customer_12,Standing Desk,Furniture,South,1,516.46,516.46
ORD1817,2025-06-09,Customer_25,Laptop,Electronics,North,4,975.23,3900.92
ORD2415,2025-06-09,Customer_14,Printer,Electronics,South,5,264.92,1324.6
ORD2340,2025-06-09,Customer_02,Standing Desk,Furniture,West,3,468.19,1404.57
ORD1491,2025-06-09,Customer_20,Printer,Electronics,West,1,278.46,278.46
ORD2453,2025-06-09,Customer_22,Smartphone,Electronics,East,4,590.93,2363.72
ORD1577,2025-06-10,Customer_26,Standing Desk,Furniture,North,3,446.35,1339.05
ORD1634,2025-06-10,Customer_29,Smartphone,Electronics,East,6,698.69,4192.14
ORD2064,2025-06-10,Customer_23,Printer,Electronics,North,1,282.5,282.5
ORD2020,2025-06-11,Customer_04,Laptop,Electronics,West,5,889.86,4449.3
ORD1656,2025-06-11,Customer_16,Printer,Electronics,West,1,250.89,250.89
ORD2359,2025-06-12,Customer_30,Headphones,Electronics,North,1,114.06,114.06
ORD2301,2025-06-12,Customer_20,Office Chair,Furniture,East,6,214.42,1286.52
ORD1228,2025-06-12,Customer_23,Standing Desk,Furniture,South,2,490.1,980.2
ORD1645,2025-06-12,Customer_16,Headphones,Electronics,North,3,128.04,384.12
ORD1881,2025-06-13,Customer_07,Printer,Electronics,West,1,270.23,270.23
ORD1142,2025-06-13,Customer_14,Headphones,Electronics,South,3,119.37,358.11
ORD2234,2025-06-13,Customer_08,Notebook Pack,Stationery,East,6,13.97,83.82
ORD1716,2025-06-14,Customer_11,Standing Desk,Furniture,South,5,468.01,2340.05
ORD1389,2025-06-14,Customer_21,Smartphone,Electronics,North,2,714.96,1429.92
ORD1934,2025-06-14,Customer_06,Office Chair,Furniture,North,3,219.73,659.19
ORD1418,2025-06-14,Customer_03,Headphones,Electronics,East,1,130.09,130.09
ORD2077,2025-06-14,Customer_19,Smartphone,Electronics,West,7,672.98,4710.86
ORD1539,2025-06-14,Customer_25,Laptop,Electronics,South,6,947.34,5684.04
ORD2144,2025-06-15,Customer_04,Headphones,Electronics,East,1,122.95,122.95
ORD1065,2025-06-15,Customer_17,Headphones,Electronics,North,7,123.85,866.95
ORD1836,2025-06-15,Customer_06,Printer,Electronics,North,3,270.14,810.42
ORD1742,2025-06-15,Customer_29,Notebook Pack,Stationery,South,4,14.42,57.68
ORD1546,2025-06-15,Customer_13,Office Chair,Furniture,East,3,198.65,595.95
ORD1302,2025-06-15,Customer_19,Laptop,Electronics,East,6,818.29,4909.74
ORD1352,2025-06-15,Customer_04,Headphones,Electronics,South,2,127.33,254.66
ORD1890,2025-06-15,Customer_18,Laptop,Electronics,South,7,911.14,6377.98
ORD1704,2025-06-15,Customer_29,Smartphone,Electronics,East,4,607.12,2428.48
ORD2344,2025-06-16,Customer_12,Smartphone,Electronics,North,4,645.1,2580.4
ORD2345,2025-06-16,Customer_16,Monitor,Electronics,West,5,323.35,1616.75
ORD1679,2025-06-16,Customer_23,Monitor,Electronics,East,2,301.7,603.4
ORD1242,2025-06-16,Customer_27,Laptop,Electronics,North,6,950.24,5701.44
ORD2490,2025-06-16,Customer_06,Headphones,Electronics,North,1,110.6,110.6
ORD2006,2025-06-17,Customer_08,Printer,Electronics,North,4,242.76,971.04
ORD1503,2025-06-17,Customer_07,Printer,Electronics,North,3,242.67,728.01
ORD1054,2025-06-17,Customer_24,Office Chair,Furniture,South,5,199.52,997.6
ORD1773,2025-06-18,Customer_04,Notebook Pack,Stationery,East,4,16.08,64.32
ORD1019,2025-06-18,Customer_23,Office Chair,Furniture,West,2,199.3,398.6
ORD2081,2025-06-18,Customer_09,Monitor,Electronics,North,1,293.07,293.07
ORD2229,2025-06-18,Customer_01,Headphones,Electronics,East,6,115.17,691.02
ORD1688,2025-06-18,Customer_30,Office Chair,Furniture,North,2,226.59,453.18
ORD1519,2025-06-18,Customer_28,Standing Desk,Furniture,West,5,473.99,2369.95
ORD1908,2025-06-19,Customer_06,Headphones,Electronics,West,1,113.44,113.44
ORD1576,2025-06-19,Customer_20,Monitor,Electronics,South,4,299.28,1197.12
ORD2215,2025-06-19,Customer_30,Laptop,Electronics,West,3,845.69,2537.07
ORD1453,2025-06-19,Customer_11,Laptop,Electronics,West,1,986.52,986.52
ORD1853,2025-06-19,Customer_11,Smartphone,Electronics,West,5,669.62,3348.1
ORD1964,2025-06-19,Customer_06,Monitor,Electronics,North,4,273.31,1093.24
ORD1267,2025-06-20,Customer_21,Headphones,Electronics,North,4,121.67,486.68
ORD1301,2025-06-20,Customer_08,Printer,Electronics,South,2,244.85,489.7
ORD2143,2025-06-20,Customer_14,Printer,Electronics,North,4,253.53,1014.12
ORD2026,2025-06-20,Customer_07,Laptop,Electronics,South,4,865.14,3460.56
ORD1953,2025-06-21,Customer_14,Office Chair,Furniture,East,5,196.33,981.65
ORD2048,2025-06-21,Customer_11,Notebook Pack,Stationery,South,1,15.51,15.51
ORD1211,2025-06-21,Customer_09,Notebook Pack,Stationery,East,2,14.24,28.48
ORD1196,2025-06-21,Customer_07,Headphones,Electronics,North,4,117.61,470.44
ORD2475,2025-06-21,Customer_10,Headphones,Electronics,West,1,113.3,113.3
ORD1467,2025-06-21,Customer_08,Standing Desk,Furniture,West,2,462.55,925.1
ORD2412,2025-06-22,Customer_11,Headphones,Electronics,West,5,120.7,603.5
ORD1525,2025-06-22,Customer_07,Headphones,Electronics,South,7,122.62,858.34
ORD1894,2025-06-22,Customer_19,Notebook Pack,Stationery,West,1,14.8,14.8
ORD1288,2025-06-22,Customer_06,Standing Desk,Furniture,North,6,445.14,2670.84
ORD1955,2025-06-23,Customer_29,Standing Desk,Furniture,South,2,482.92,965.84
ORD2479,2025-06-23,Customer_17,Office Chair,Furniture,West,4,216.97,867.88
ORD1958,2025-06-23,Customer_03,Monitor,Electronics,North,3,281.52,844.56
ORD1040,2025-06-23,Customer_12,Smartphone,Electronics,West,5,591.33,2956.65
ORD1738,2025-06-23,Customer_21,Notebook Pack,Stationery,North,4,14.81,59.24
ORD1962,2025-06-23,Customer_20,Printer,Electronics,West,5,239.52,1197.6
ORD1298,2025-06-24,Customer_17,Headphones,Electronics,South,4,128.22,512.88
ORD2459,2025-06-24,Customer_20,Standing Desk,Furniture,East,7,461.65,3231.55
ORD2268,2025-06-24,Customer_02,Monitor,Electronics,East,1,291.09,291.09
ORD1294,2025-06-24,Customer_06,Standing Desk,Furniture,East,1,462.32,462.32
ORD2185,2025-06-25,Customer_18,Headphones,Electronics,East,4,108.36,433.44
ORD1307,2025-06-25,Customer_05,Standing Desk,Furniture,North,4,489.09,1956.36
ORD1677,2025-06-25,Customer_24,Laptop,Electronics,East,1,810.77,810.77
ORD1007,2025-06-25,Customer_13,Notebook Pack,Stationery,West,6,14.06,84.36
ORD1431,2025-06-25,Customer_24,Notebook Pack,Stationery,West,1,15.39,15.39
ORD1016,2025-06-26,Customer_16,Standing Desk,Furniture,West,1,473.4,473.4
ORD2343,2025-06-26,Customer_08,Standing Desk,Furniture,North,2,486.47,972.94
ORD2457,2025-06-27,Customer_02,Office Chair,Furniture,East,6,192.16,1152.96
ORD1915,2025-06-27,Customer_03,Office Chair,Furniture,East,1,208.68,208.68
ORD1655,2025-06-28,Customer_15,Standing Desk,Furniture,East,5,432.36,2161.8
ORD2238,2025-06-29,Customer_23,Headphones,Electronics,North,6,129.94,779.64
ORD1417,2025-06-29,Customer_27,Laptop,Electronics,North,1,930.23,930.23
ORD1797,2025-06-29,Customer_02,Office Chair,Furniture,East,4,199.14,796.56
ORD2476,2025-06-30,Customer_29,Office Chair,Furniture,West,6,220.74,1324.44
ORD2039,2025-06-30,Customer_12,Printer,Electronics,South,6,234.05,1404.3
ORD1048,2025-06-30,Customer_06,Notebook Pack,Stationery,North,4,15.68,62.72
ORD1313,2025-06-30,Customer_07,Headphones,Electronics,East,6,130.57,783.42
ORD1018,2025-06-30,Customer_18,Printer,Electronics,East,2,273.69,547.38
ORD2447,2025-07-01,Customer_06,Monitor,Electronics,North,1,310.05,310.05
ORD1510,2025-07-01,Customer_30,Monitor,Electronics,East,4,284.1,1136.4
ORD2141,2025-07-01,Customer_26,Headphones,Electronics,East,6,127.13,762.78
ORD2163,2025-07-01,Customer_07,Standing Desk,Furniture,North,7,444.48,3111.36
ORD2096,2025-07-02,Customer_17,Printer,Electronics,West,7,281.59,1971.13
ORD1753,2025-07-02,Customer_09,Monitor,Electronics,East,4,318.24,1272.96
ORD2037,2025-07-02,Customer_19,Laptop,Electronics,South,6,919.2,5515.2
ORD1236,2025-07-03,Customer_11,Notebook Pack,Stationery,West,2,15.55,31.1
ORD1849,2025-07-04,Customer_07,Standing Desk,Furniture,North,6,451.56,2709.36
ORD2184,2025-07-04,Customer_02,Office Chair,Furniture,North,5,206.66,1033.3
ORD1750,2025-07-04,Customer_18,Monitor,Electronics,West,5,298.76,1493.8
ORD2214,2025-07-04,Customer_21,Laptop,Electronics,West,4,828.75,3315.0
ORD1266,2025-07-04,Customer_23,Office Chair,Furniture,North,7,216.67,1516.69
ORD1117,2025-07-05,Customer_20,Smartphone,Electronics,South,7,656.41,4594.87
ORD2451,2025-07-05,Customer_08,Laptop,Electronics,North,5,892.03,4460.15
ORD2400,2025-07-05,Customer_12,Printer,Electronics,North,1,277.33,277.33
ORD1565,2025-07-05,Customer_08,Smartphone,Electronics,East,5,651.68,3258.4
ORD1812,2025-07-06,Customer_21,Notebook Pack,Stationery,North,3,14.54,43.62
ORD2242,2025-07-06,Customer_25,Monitor,Electronics,West,7,317.27,2220.89
ORD2310,2025-07-07,Customer_16,Standing Desk,Furniture,East,7,481.32,3369.24
ORD2458,2025-07-07,Customer_04,Headphones,Electronics,South,3,124.03,372.09
ORD1179,2025-07-07,Customer_06,Standing Desk,Furniture,West,2,515.96,1031.92
ORD1415,2025-07-08,Customer_13,Notebook Pack,Stationery,West,7,15.94,111.58
ORD1763,2025-07-08,Customer_20,Monitor,Electronics,East,5,323.14,1615.7
ORD1082,2025-07-08,Customer_09,Smartphone,Electronics,West,5,695.48,3477.4
ORD2375,2025-07-08,Customer_18,Monitor,Electronics,East,2,298.67,597.34
ORD1219,2025-07-08,Customer_13,Monitor,Electronics,South,1,278.92,278.92
ORD2213,2025-07-09,Customer_22,Printer,Electronics,North,7,269.67,1887.69
ORD2449,2025-07-09,Customer_27,Laptop,Electronics,South,4,927.37,3709.48
ORD1185,2025-07-09,Customer_29,Office Chair,Furniture,West,5,203.61,1018.05
ORD1632,2025-07-09,Customer_02,Office Chair,Furniture,East,5,198.22,991.1
ORD1299,2025-07-10,Customer_25,Laptop,Electronics,North,2,946.44,1892.88
ORD2231,2025-07-10,Customer_28,Notebook Pack,Stationery,East,1,16.16,16.16
ORD2276,2025-07-10,Customer_03,Notebook Pack,Stationery,North,6,15.62,93.72
ORD1931,2025-07-10,Customer_03,Notebook Pack,Stationery,North,2,14.83,29.66
ORD1348,2025-07-10,Customer_04,Smartphone,Electronics,West,1,602.76,602.76
ORD1976,2025-07-10,Customer_20,Laptop,Electronics,East,4,847.73,3390.92
ORD1358,2025-07-11,Customer_06,Laptop,Electronics,East,1,814.19,814.19
ORD1988,2025-07-11,Customer_13,Smartphone,Electronics,South,4,638.57,2554.28
ORD1528,2025-07-11,Customer_06,Monitor,Electronics,North,3,305.52,916.56
ORD1164,2025-07-11,Customer_04,Office Chair,Furniture,South,6,213.33,1279.98
ORD1456,2025-07-12,Customer_23,Smartphone,Electronics,West,5,696.63,3483.15
ORD2108,2025-07-12,Customer_16,Monitor,Electronics,East,6,295.75,1774.5
ORD2017,2025-07-12,Customer_05,Office Chair,Furniture,West,7,197.1,1379.7
ORD2448,2025-07-13,Customer_17,Notebook Pack,Stationery,North,7,14.61,102.27
ORD1910,2025-07-13,Customer_07,Printer,Electronics,West,7,247.92,1735.44
ORD2038,2025-07-13,Customer_10,Office Chair,Furniture,North,1,204.51,204.51
ORD1000,2025-07-13,Customer_24,Laptop,Electronics,East,7,813.39,5693.73
ORD1547,2025-07-13,Customer_27,Standing Desk,Furniture,South,7,511.74,3582.18
ORD1419,2025-07-13,Customer_09,Standing Desk,Furniture,South,3,471.16,1413.48
ORD1490,2025-07-13,Customer_04,Monitor,Electronics,North,2,270.41,540.82
ORD1401,2025-07-13,Customer_28,Printer,Electronics,South,3,249.0,747.0
ORD2092,2025-07-14,Customer_11,Printer,Electronics,North,2,264.4,528.8
ORD2106,2025-07-14,Customer_04,Smartphone,Electronics,East,3,592.48,1777.44
ORD1457,2025-07-14,Customer_01,Notebook Pack,Stationery,North,4,14.23,56.92
ORD1168,2025-07-14,Customer_25,Headphones,Electronics,North,2,129.0,258.0
ORD1052,2025-07-14,Customer_23,Headphones,Electronics,South,4,108.04,432.16
ORD1809,2025-07-14,Customer_19,Monitor,Electronics,North,5,286.91,1434.55
ORD1224,2025-07-14,Customer_19,Notebook Pack,Stationery,South,7,13.71,95.97
ORD1135,2025-07-15,Customer_01,Headphones,Electronics,West,2,109.27,218.54
ORD1400,2025-07-15,Customer_25,Monitor,Electronics,West,1,299.93,299.93
ORD2293,2025-07-15,Customer_03,Laptop,Electronics,North,2,830.55,1661.1
ORD1421,2025-07-15,Customer_24,Notebook Pack,Stationery,South,3,13.98,41.94
ORD2165,2025-07-15,Customer_21,Laptop,Electronics,North,1,935.29,935.29
ORD2265,2025-07-15,Customer_30,Laptop,Electronics,West,2,884.39,1768.78
ORD1850,2025-07-16,Customer_23,Monitor,Electronics,West,1,324.79,324.79
ORD2395,2025-07-16,Customer_16,Standing Desk,Furniture,West,4,506.61,2026.44
ORD1835,2025-07-16,Customer_22,Printer,Electronics,South,3,274.33,822.99
ORD1638,2025-07-16,Customer_03,Printer,Electronics,North,7,245.82,1720.74
ORD1347,2025-07-17,Customer_04,Monitor,Electronics,South,7,309.35,2165.45
ORD2423,2025-07-17,Customer_14,Notebook Pack,Stationery,South,3,14.41,43.23
ORD1617,2025-07-17,Customer_13,Headphones,Electronics,East,3,126.4,379.2
ORD2320,2025-07-17,Customer_20,Laptop,Electronics,West,4,935.27,3741.08
ORD1636,2025-07-18,Customer_17,Smartphone,Electronics,North,6,592.2,3553.2
ORD1653,2025-07-18,Customer_16,Printer,Electronics,West,5,245.3,1226.5
ORD2274,2025-07-18,Customer_01,Printer,Electronics,East,4,245.62,982.48
ORD2335,2025-07-18,Customer_13,Monitor,Electronics,West,1,275.78,275.78
ORD2333,2025-07-19,Customer_27,Printer,Electronics,East,4,267.97,1071.88
ORD1842,2025-07-19,Customer_17,Monitor,Electronics,West,2,322.12,644.24
ORD1618,2025-07-19,Customer_14,Laptop,Electronics,West,3,819.68,2459.04
ORD1076,2025-07-20,Customer_04,Headphones,Electronics,North,7,127.71,893.97
ORD1124,2025-07-21,Customer_14,Printer,Electronics,South,7,239.68,1677.76
ORD1339,2025-07-21,Customer_27,Monitor,Electronics,South,4,279.36,1117.44
ORD1751,2025-07-21,Customer_24,Smartphone,Electronics,East,2,593.08,1186.16
ORD1903,2025-07-21,Customer_01,Monitor,Electronics,North,6,278.79,1672.74
ORD1834,2025-07-21,Customer_05,Printer,Electronics,West,7,252.61,1768.27
ORD1496,2025-07-21,Customer_04,Laptop,Electronics,North,6,840.31,5041.86
ORD1530,2025-07-22,Customer_12,Standing Desk,Furniture,North,2,432.72,865.44
ORD1163,2025-07-22,Customer_10,Office Chair,Furniture,East,5,192.49,962.45
ORD2085,2025-07-22,Customer_19,Printer,Electronics,South,1,283.43,283.43
ORD1437,2025-07-22,Customer_20,Monitor,Electronics,East,4,313.46,1253.84
ORD1064,2025-07-23,Customer_22,Office Chair,Furniture,South,2,195.74,391.48
ORD1925,2025-07-24,Customer_18,Monitor,Electronics,North,4,308.76,1235.04
ORD1474,2025-07-24,Customer_09,Notebook Pack,Stationery,North,1,15.25,15.25
ORD2382,2025-07-25,Customer_11,Headphones,Electronics,East,2,126.84,253.68
ORD2133,2025-07-25,Customer_16,Printer,Electronics,East,7,237.7,1663.9
ORD1935,2025-07-25,Customer_26,Monitor,Electronics,North,1,275.51,275.51
ORD1561,2025-07-25,Customer_06,Laptop,Electronics,West,4,839.01,3356.04
ORD2103,2025-07-25,Customer_01,Smartphone,Electronics,South,5,703.35,3516.75
ORD1901,2025-07-26,Customer_29,Laptop,Electronics,East,2,846.22,1692.44
ORD2187,2025-07-26,Customer_07,Standing Desk,Furniture,South,2,450.75,901.5
ORD2155,2025-07-26,Customer_06,Standing Desk,Furniture,West,6,451.48,2708.88
ORD1171,2025-07-26,Customer_29,Laptop,Electronics,North,4,865.17,3460.68
ORD2146,2025-07-27,Customer_13,Standing Desk,Furniture,North,5,487.72,2438.6
ORD1043,2025-07-27,Customer_16,Headphones,Electronics,South,7,119.84,838.88
ORD2356,2025-07-27,Customer_29,Headphones,Electronics,North,1,121.95,121.95
ORD2297,2025-07-27,Customer_24,Notebook Pack,Stationery,West,2,16.22,32.44
ORD2391,2025-07-27,Customer_25,Standing Desk,Furniture,North,4,488.5,1954.0
ORD2079,2025-07-27,Customer_23,Printer,Electronics,North,5,273.11,1365.55
ORD1802,2025-07-28,Customer_25,Standing Desk,Furniture,East,4,501.69,2006.76
ORD1258,2025-07-28,Customer_17,Smartphone,Electronics,East,6,593.48,3560.88
ORD1227,2025-07-28,Customer_12,Standing Desk,Furniture,North,3,456.89,1370.67
ORD1698,2025-07-28,Customer_09,Laptop,Electronics,West,4,945.6,3782.4
ORD2236,2025-07-29,Customer_29,Laptop,Electronics,East,4,920.29,3681.16
ORD1396,2025-07-29,Customer_14,Laptop,Electronics,East,7,849.76,5948.32
ORD1130,2025-07-29,Customer_11,Standing Desk,Furniture,West,3,458.2,1374.6
ORD2060,2025-07-30,Customer_05,Printer,Electronics,West,7,282.33,1976.31
ORD1746,2025-07-30,Customer_14,Standing Desk,Furniture,East,3,480.9,1442.7
ORD1126,2025-07-30,Customer_25,Laptop,Electronics,West,2,962.9,1925.8
ORD2029,2025-07-30,Customer_13,Headphones,Electronics,North,5,127.45,637.25
ORD1264,2025-07-30,Customer_16,Monitor,Electronics,North,4,296.3,1185.2
ORD2178,2025-07-31,Customer_14,Headphones,Electronics,West,5,126.11,630.55
ORD2125,2025-07-31,Customer_16,Printer,Electronics,South,2,265.6,531.2
ORD2218,2025-07-31,Customer_16,Printer,Electronics,South,5,239.11,1195.55
ORD1259,2025-08-01,Customer_13,Standing Desk,Furniture,East,3,521.48,1564.44
ORD2252,2025-08-01,Customer_30,Laptop,Electronics,North,3,946.74,2840.22
ORD1622,2025-08-01,Customer_10,Smartphone,Electronics,North,6,641.11,3846.66
ORD2228,2025-08-01,Customer_11,Smartphone,Electronics,West,7,702.82,4919.74
ORD1963,2025-08-02,Customer_12,Smartphone,Electronics,East,1,681.19,681.19
ORD1357,2025-08-02,Customer_27,Monitor,Electronics,North,1,307.81,307.81
ORD1290,2025-08-02,Customer_13,Printer,Electronics,East,7,259.54,1816.78
ORD2047,2025-08-02,Customer_08,Standing Desk,Furniture,South,7,491.68,3441.76
ORD1127,2025-08-02,Customer_28,Printer,Electronics,East,1,251.21,251.21
ORD1689,2025-08-02,Customer_06,Printer,Electronics,North,2,263.77,527.54
ORD1536,2025-08-02,Customer_01,Office Chair,Furniture,East,7,226.62,1586.34
ORD2446,2025-08-03,Customer_10,Monitor,Electronics,North,1,273.42,273.42
ORD1332,2025-08-03,Customer_08,Headphones,Electronics,North,3,124.37,373.11
ORD1734,2025-08-03,Customer_10,Smartphone,Electronics,North,3,677.62,2032.86
ORD1844,2025-08-03,Customer_28,Laptop,Electronics,South,3,863.66,2590.98
ORD1564,2025-08-04,Customer_24,Monitor,Electronics,North,6,325.32,1951.92
ORD1045,2025-08-04,Customer_27,Monitor,Electronics,North,5,286.49,1432.45
ORD2059,2025-08-04,Customer_18,Headphones,Electronics,North,5,111.58,557.9
ORD2465,2025-08-05,Customer_03,Laptop,Electronics,West,6,853.32,5119.92
ORD1107,2025-08-05,Customer_12,Notebook Pack,Stationery,East,2,14.15,28.3
ORD2175,2025-08-05,Customer_11,Headphones,Electronics,East,1,129.69,129.69
ORD1143,2025-08-06,Customer_18,Office Chair,Furniture,North,5,190.64,953.2
ORD1153,2025-08-06,Customer_24,Headphones,Electronics,West,2,110.99,221.98
ORD2472,2025-08-07,Customer_15,Office Chair,Furniture,West,3,211.49,634.47
ORD2113,2025-08-07,Customer_30,Headphones,Electronics,East,4,123.64,494.56
ORD1944,2025-08-07,Customer_04,Smartphone,Electronics,East,6,709.87,4259.22
ORD1004,2025-08-07,Customer_22,Office Chair,Furniture,West,6,194.49,1166.94
ORD1523,2025-08-07,Customer_06,Printer,Electronics,North,2,266.73,533.46
ORD1913,2025-08-08,Customer_17,Monitor,Electronics,East,2,281.32,562.64
ORD1263,2025-08-08,Customer_26,Monitor,Electronics,North,7,300.44,2103.08
ORD1079,2025-08-08,Customer_14,Notebook Pack,Stationery,South,5,13.73,68.65
ORD1024,2025-08-09,Customer_12,Printer,Electronics,West,3,272.13,816.39
ORD1372,2025-08-09,Customer_10,Office Chair,Furniture,North,4,218.23,872.92
ORD1712,2025-08-09,Customer_25,Notebook Pack,Stationery,North,7,16.39,114.73
ORD1067,2025-08-09,Customer_22,Headphones,Electronics,West,2,108.89,217.78
ORD1451,2025-08-10,Customer_02,Monitor,Electronics,East,2,314.51,629.02
ORD1682,2025-08-10,Customer_07,Monitor,Electronics,East,6,270.19,1621.14
ORD2191,2025-08-10,Customer_11,Headphones,Electronics,North,7,110.53,773.71
ORD1161,2025-08-11,Customer_27,Notebook Pack,Stationery,West,4,16.25,65.0
ORD1257,2025-08-11,Customer_06,Laptop,Electronics,West,1,988.1,988.1
ORD1623,2025-08-11,Customer_14,Office Chair,Furniture,North,5,212.28,1061.4
ORD1993,2025-08-11,Customer_09,Office Chair,Furniture,North,6,202.58,1215.48
ORD1643,2025-08-11,Customer_15,Office Chair,Furniture,East,5,228.04,1140.2
ORD2470,2025-08-12,Customer_13,Monitor,Electronics,East,5,293.13,1465.65
ORD2363,2025-08-12,Customer_30,Smartphone,Electronics,West,7,680.48,4763.36
ORD1328,2025-08-13,Customer_12,Smartphone,Electronics,North,4,687.29,2749.16
ORD1526,2025-08-13,Customer_04,Monitor,Electronics,East,4,296.09,1184.36
ORD2426,2025-08-14,Customer_08,Notebook Pack,Stationery,South,2,15.96,31.92
ORD1053,2025-08-14,Customer_11,Office Chair,Furniture,South,5,217.38,1086.9
ORD2403,2025-08-14,Customer_29,Headphones,Electronics,North,7,127.15,890.05
ORD1345,2025-08-14,Customer_23,Headphones,Electronics,West,3,115.24,345.72
ORD1892,2025-08-14,Customer_14,Standing Desk,Furniture,West,7,525.92,3681.44
ORD1384,2025-08-14,Customer_24,Laptop,Electronics,East,6,964.77,5788.62
ORD2324,2025-08-14,Customer_30,Printer,Electronics,South,5,253.04,1265.2
ORD2128,2025-08-14,Customer_17,Standing Desk,Furniture,South,2,437.66,875.32
ORD2225,2025-08-14,Customer_06,Monitor,Electronics,South,5,322.89,1614.45
ORD2007,2025-08-15,Customer_20,Standing Desk,Furniture,South,4,470.4,1881.6
ORD2416,2025-08-15,Customer_15,Notebook Pack,Stationery,North,3,15.89,47.67
ORD1137,2025-08-15,Customer_15,Laptop,Electronics,North,5,934.16,4670.8
ORD1160,2025-08-15,Customer_04,Monitor,Electronics,East,5,311.17,1555.85
ORD1916,2025-08-15,Customer_03,Standing Desk,Furniture,North,4,435.0,1740.0
ORD1039,2025-08-15,Customer_06,Notebook Pack,Stationery,North,5,14.6,73.0
ORD1725,2025-08-15,Customer_30,Laptop,Electronics,West,6,889.61,5337.66
ORD1481,2025-08-16,Customer_08,Printer,Electronics,North,7,245.64,1719.48
ORD2328,2025-08-17,Customer_02,Notebook Pack,Stationery,East,5,15.08,75.4
ORD2397,2025-08-17,Customer_08,Notebook Pack,Stationery,South,4,16.02,64.08
ORD2406,2025-08-17,Customer_08,Headphones,Electronics,North,7,123.25,862.75
ORD1627,2025-08-17,Customer_08,Headphones,Electronics,South,5,113.13,565.65
ORD1858,2025-08-17,Customer_10,Notebook Pack,Stationery,North,5,14.59,72.95
ORD1678,2025-08-17,Customer_17,Standing Desk,Furniture,South,5,480.4,2402.0
ORD2220,2025-08-17,Customer_04,Notebook Pack,Stationery,South,5,15.79,78.95
ORD1254,2025-08-17,Customer_08,Notebook Pack,Stationery,North,2,16.27,32.54
ORD1252,2025-08-18,Customer_05,Smartphone,Electronics,West,2,632.33,1264.66
ORD1657,2025-08-19,Customer_28,Notebook Pack,Stationery,North,2,15.27,30.54
ORD2495,2025-08-19,Customer_19,Office Chair,Furniture,East,4,204.8,819.2
ORD1730,2025-08-19,Customer_22,Notebook Pack,Stationery,East,3,15.9,47.7
ORD1509,2025-08-19,Customer_11,Smartphone,Electronics,East,4,637.37,2549.48
ORD2067,2025-08-20,Customer_13,Notebook Pack,Stationery,North,1,13.97,13.97
ORD2257,2025-08-20,Customer_03,Standing Desk,Furniture,West,7,479.35,3355.45
ORD1684,2025-08-20,Customer_30,Smartphone,Electronics,East,5,592.06,2960.3
ORD1484,2025-08-21,Customer_13,Office Chair,Furniture,North,6,201.9,1211.4
ORD2491,2025-08-21,Customer_06,Office Chair,Furniture,North,3,217.89,653.67
ORD2188,2025-08-21,Customer_02,Standing Desk,Furniture,North,4,505.86,2023.44
ORD1084,2025-08-21,Customer_11,Notebook Pack,Stationery,South,1,15.52,15.52
ORD2469,2025-08-21,Customer_23,Laptop,Electronics,South,7,953.86,6677.02
ORD1493,2025-08-22,Customer_23,Standing Desk,Furniture,West,1,466.11,466.11
ORD1936,2025-08-22,Customer_16,Smartphone,Electronics,East,2,692.9,1385.8
ORD1947,2025-08-24,Customer_12,Smartphone,Electronics,North,2,630.77,1261.54
ORD1683,2025-08-24,Customer_18,Monitor,Electronics,West,6,310.43,1862.58
ORD1214,2025-08-24,Customer_17,Notebook Pack,Stationery,North,2,15.2,30.4
ORD1216,2025-08-24,Customer_01,Laptop,Electronics,West,5,872.06,4360.3
ORD1860,2025-08-25,Customer_17,Monitor,Electronics,South,2,308.68,617.36
ORD2485,2025-08-25,Customer_12,Printer,Electronics,West,7,253.04,1771.28
ORD1571,2025-08-25,Customer_26,Office Chair,Furniture,East,3,203.43,610.29
ORD1514,2025-08-25,Customer_08,Monitor,Electronics,North,6,281.82,1690.92
ORD1386,2025-08-26,Customer_24,Laptop,Electronics,South,3,829.63,2488.89
ORD2404,2025-08-26,Customer_08,Smartphone,Electronics,South,5,645.43,3227.15
ORD2253,2025-08-26,Customer_11,Printer,Electronics,East,6,273.15,1638.9
ORD1980,2025-08-26,Customer_14,Standing Desk,Furniture,South,5,434.49,2172.45
ORD2050,2025-08-27,Customer_10,Standing Desk,Furniture,West,7,459.63,3217.41
ORD1879,2025-08-27,Customer_02,Notebook Pack,Stationery,West,4,15.99,63.96
ORD1757,2025-08-27,Customer_17,Office Chair,Furniture,North,6,206.76,1240.56
ORD1311,2025-08-27,Customer_13,Notebook Pack,Stationery,East,5,15.54,77.7
